,category,hour,location,name,price,url,year
1473,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2375Hours,"GrandJunction,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 972M 2014,"NT$9,954,120TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/972M/2248766/detail_view.html,2014
1474,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2810Hours,"CITYOFINDUSTRY,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 950K 2014,"NT$6,786,900TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/950K/2430083/detail_view.html,2014
1475,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3051Hours,"FRESNO,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 950K 2012,"NT$5,565,258TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/950K/2474614/detail_view.html,2012
1476,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1216Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 926M FCHL 2015,"NT$5,399,356TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/926M%20FCHL/2511149/detail_view.html,2015
1477,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1233Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 924K FCHL 2015,"NT$5,097,716TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/924K%20FCHL/2356429/detail_view.html,2015
1478,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2175Hours,"FRESNO,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 930K 2012,"NT$4,524,600TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/930K/2160519/detail_view.html,2012
1479,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2374Hours,"FRESNO,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 938K 2012,"NT$4,268,206TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/938K/2474619/detail_view.html,2012
1480,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1756Hours,"Hobbs,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 825K 2015,"NT$26,727,505TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/825K/2226295/detail_view.html,2015
1481,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2481Hours,"CITYOFINDUSTRY,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988K 2014,"NT$21,702,998TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988K/2487382/detail_view.html,2014
1482,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2988Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988K 2015,"NT$20,752,832TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988K/2278594/detail_view.html,2015
1483,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,4401Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988H 3.88 2013,"NT$20,330,536TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988H%203.88/2048231/detail_view.html,2013
1484,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,32672Hours,"Eloy,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 992G 2000,"NT$19,274,796TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/992G/2349881/detail_view.html,2000
1485,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3329Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988H 3.88M 2012,"NT$18,973,156TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988H%203.88M/2048230/detail_view.html,2012
1486,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2083Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M 2015,"NT$18,678,001TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M/2140809/detail_view.html,2015
1487,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3188Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988H 2011,"NT$18,098,400TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988H/2403443/detail_view.html,2011
1488,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2517Hours,"Ogden,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M AOC 2015,"NT$15,718,460TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M%20AOC/2353856/detail_view.html,2015
1489,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,5315Hours,"STOCKTON,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988H 2012,"NT$15,534,460TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988H/2187115/detail_view.html,2012
1490,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,5432Hours,"STOCKTON,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988H 2012,"NT$15,534,460TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988H/2187117/detail_view.html,2012
1491,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,7030Hours,"STOCKTON,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988H 2012,"NT$15,534,460TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988H/2187126/detail_view.html,2012
1492,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,136Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 972M AG T3 2017,"NT$15,395,283TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/972M%20AG%20T3/2511888/detail_view.html,2017
1493,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3235Hours,"Ogden,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 982M AOC 2014,"NT$15,082,000TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/982M%20AOC/2403469/detail_view.html,2014
1494,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2643Hours,"GrandJunction,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M 2013,"NT$15,051,836TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M/2340235/detail_view.html,2013
1495,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2717Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 982M AOC 2014,"NT$14,961,344TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/982M%20AOC/2231670/detail_view.html,2014
1496,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2131Hours,"Ogden,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M AOC 2014,"NT$14,961,344TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M%20AOC/2276493/detail_view.html,2014
1497,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,586Hours,"Sacramento,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M 2015,"NT$14,629,540TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M/2437334/detail_view.html,2015
1498,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3774Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 982M AG 2015,"NT$14,463,638TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/982M%20AG/2415914/detail_view.html,2015
1499,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1190Hours,"Sacramento,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M 2015,"NT$14,463,638TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M/2469257/detail_view.html,2015
1500,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2872Hours,"Ogden,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M AOC 2015,"NT$14,026,260TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M%20AOC/2280552/detail_view.html,2015
1501,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2236Hours,"Hurricane,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M AOC 2015,"NT$13,965,932TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M%20AOC/2212389/detail_view.html,2015
1502,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1621Hours,"Sacramento,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M 2015,"NT$13,875,440TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M/2437338/detail_view.html,2015
1503,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,248Hours,"Yuma,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M 2017,"NT$13,756,111TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M/2460483/detail_view.html,2017
1504,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2207Hours,"Cedarcity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M AOR T 2015,"NT$13,664,292TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M%20AOR%20T/2231049/detail_view.html,2015
1505,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1698Hours,"Cedarcity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M AOC 2014,"NT$13,465,209TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M%20AOC/2226887/detail_view.html,2014
1506,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3227Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M AOC 2015,"NT$13,181,668TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M%20AOC/2251192/detail_view.html,2015
1507,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,622Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M 2017,"NT$13,048,463TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M/2460484/detail_view.html,2017
1508,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3609Hours,"Cedarcity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M 2015,"NT$12,970,520TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M/2178342/detail_view.html,2015
1509,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1638Hours,"Sacramento,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M 2014,"NT$12,955,438TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M/2419408/detail_view.html,2014
1510,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2257Hours,"Hobbs,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M 2015,"NT$12,819,700TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M/2147800/detail_view.html,2015
1511,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3358Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980K 2014,"NT$12,819,700TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980K/2325719/detail_view.html,2014
1512,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,10404Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988H 2009,"NT$12,819,700TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988H/1921808/detail_view.html,2009
1513,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,585Hours,"Flagstaff,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2016,"NT$12,776,505TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2460482/detail_view.html,2016
1514,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,446Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2016,"NT$12,482,345TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2460485/detail_view.html,2016
1515,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2520Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980M AOC 2015,"NT$12,367,240TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980M%20AOC/2233394/detail_view.html,2015
1516,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,725Hours,"Safford,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M 2015,"NT$12,013,355TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M/2355501/detail_view.html,2015
1517,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,9945Hours,"Henderson,NV,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 988HQ 2012,"NT$11,978,124TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/988HQ/2404483/detail_view.html,2012
1518,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,4836Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980K 2012,"NT$11,914,780TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980K/1999955/detail_view.html,2012
1519,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1306Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2016,"NT$11,694,220TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2398047/detail_view.html,2016
1520,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2846Hours,"Hobbs,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 815F2 2014,"NT$11,613,140TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/815F2/2013963/detail_view.html,2014
1521,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3973Hours,"Windsor,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980K AG 2014,"NT$11,311,500TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980K%20AG/2325718/detail_view.html,2014
1522,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,18681Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 992G 2006,"NT$11,311,500TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/992G/2186723/detail_view.html,2006
1523,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,5415Hours,"Salina,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980K AOR 2013,"NT$11,070,188TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980K%20AOR/2048416/detail_view.html,2013
1524,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3590Hours,"Ogden,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980K AOR T 2014,"NT$10,889,204TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980K%20AOR%20T/2269802/detail_view.html,2014
1525,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1963Hours,"Hurricane,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M QCF 2015,"NT$10,768,548TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20QCF/2217173/detail_view.html,2015
1526,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1466Hours,"Prescott,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2015,"NT$10,767,341TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2392691/detail_view.html,2015
1527,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1041Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2015,"NT$10,708,220TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2472063/detail_view.html,2015
1528,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2410Hours,"Salina,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M QCF3V 2015,"NT$10,708,220TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20QCF3V/2257635/detail_view.html,2015
1529,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,881Hours,"Tucson,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M 2014,"NT$10,653,562TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M/2321057/detail_view.html,2014
1530,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1615Hours,"Safford,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2015,"NT$10,467,631TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2334934/detail_view.html,2015
1531,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,4586Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980K 2012,"NT$10,406,580TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980K/2000061/detail_view.html,2012
1532,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1506Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M QCF 2015,"NT$10,316,088TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20QCF/2307752/detail_view.html,2015
1533,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1816Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2015,"NT$10,278,925TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2459645/detail_view.html,2015
1534,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2379Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 950M 2015,"NT$10,153,534TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/950M/2371305/detail_view.html,2015
1535,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,5130Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980K 2012,"NT$10,104,940TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980K/2272718/detail_view.html,2012
1536,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,654Hours,"Sacramento,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966K 2014,"NT$9,939,038TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966K/2478858/detail_view.html,2014
1537,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1674Hours,"Imperial,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M 2015,"NT$9,884,863TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M/2336875/detail_view.html,2015
1538,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,4484Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980K AOR T 2013,"NT$9,863,628TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980K%20AOR%20T/2071149/detail_view.html,2013
1539,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2037Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M QCF3V 2014,"NT$9,742,972TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20QCF3V/2276492/detail_view.html,2014
1540,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1859Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M 2015,"NT$9,682,282TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M/2321435/detail_view.html,2015
1541,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2920Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2014,"NT$9,652,480TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2151197/detail_view.html,2014
1542,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2341Hours,"Mesa,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2015,"NT$9,640,655TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2252865/detail_view.html,2015
1543,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1997Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M 2015,"NT$9,622,316TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M/2232074/detail_view.html,2015
1544,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,3961Hours,"Eloy,AZ,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M 2015,"NT$9,435,299TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M/2520683/detail_view.html,2015
1545,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,6537Hours,"Durango,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 980K 2014,"NT$9,411,168TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/980K/2433387/detail_view.html,2014
1546,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2951Hours,"Aurora,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2014,"NT$9,411,168TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2044938/detail_view.html,2014
1547,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2766Hours,"GrandJunction,CO,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2014,"NT$9,350,840TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2044937/detail_view.html,2014
1548,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2557Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2014,"NT$9,350,840TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2062610/detail_view.html,2014
1549,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,1836Hours,"Sacramento,CA,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966K 2013,"NT$9,335,758TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966K/2152221/detail_view.html,2013
1550,WHEEL LOADERS/INTEGRATED TOOLCARRIERS,2928Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR WHEEL LOADERS/INTEGRATED TOOLCARRIERS 966M FC 2014,"NT$9,290,512TWD",/en/CATERPILLAR/WHEEL%20LOADERS-INTEGRATED%20TOOLCARRIERS/966M%20FC/2059222/detail_view.html,2014
